CUST_ID,HOTEL_ID,BOOKING_ID,SERVICE_ID,TXN_DATE,BOOK_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,CHECK_IN_DAY,CHECK_OUT_DAY,QUANTITY,PAYMENT,CORPORATE_FLAG,DESCRIPTION,COST_TO_HOTEL,AGE,SURVEY_DATE,ANNUAL_INCOME,RESIDENTIAL_STATE,STATE,CITY,NO_OF_ROOMS,STANDARD_ROOM,DELUXE_ROOM,FAMILY_ROOM,CLUB_SUITE,COST_TOTAL,PROFIT,PROFIT_MARGIN,LEAD_TIME,DUMMY
C_1285,31,B2674,FD2,12/11/2018,8/10/2018,#N/A,#N/A,#N/A,#N/A,11,275,N,Breakfast,15,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,165,110,0.40,#N/A,1
C_1285,31,B2675,SPA1,29/12/2018,30/11/2018,#N/A,#N/A,#N/A,#N/A,3,180,N,Deluxe Spa Service,30,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,90,90,0.50,#N/A,1
C_1285,31,B2675,FD2,29/12/2018,30/11/2018,#N/A,#N/A,#N/A,#N/A,14,350,N,Breakfast,15,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,210,140,0.40,#N/A,1
C_1285,31,B2674,SPA1,12/11/2018,8/10/2018,#N/A,#N/A,#N/A,#N/A,3,180,N,Deluxe Spa Service,30,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,90,90,0.50,#N/A,1
C_1285,31,B2673,FD2,3/09/2018,31/07/2018,#N/A,#N/A,#N/A,#N/A,9,225,N,Breakfast,15,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,135,90,0.40,#N/A,1
C_1285,31,B2675,FD3,29/12/2018,30/11/2018,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_1285,31,B2674,FD3,12/11/2018,8/10/2018,#N/A,#N/A,#N/A,#N/A,3,135,N,Dinner,25,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,75,60,0.44,#N/A,1
C_1285,31,B2674,FD4,12/11/2018,8/10/2018,#N/A,#N/A,#N/A,#N/A,11,275,N,Bar and beverage package,10,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,110,165,0.60,#N/A,1
C_1285,31,B2673,FD4,3/09/2018,31/07/2018,#N/A,#N/A,#N/A,#N/A,15,375,N,Bar and beverage package,10,25,14/08/2018,62000,NSW,QLD,Gold Coast,110,30,30,40,10,150,225,0.60,#N/A,1
C_1290,21,B0936,ROOM1,10/01/2019,1/01/2019,8/01/2019,10/01/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0937,ROOM1,17/01/2019,8/01/2019,15/01/2019,17/01/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0938,ROOM1,24/01/2019,15/01/2019,22/01/2019,24/01/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0939,ROOM1,31/01/2019,22/01/2019,29/01/2019,31/01/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0940,ROOM1,7/02/2019,29/01/2019,5/02/2019,7/02/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0941,ROOM1,14/02/2019,5/02/2019,12/02/2019,14/02/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0942,ROOM1,21/02/2019,12/02/2019,19/02/2019,21/02/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0943,ROOM1,28/02/2019,19/02/2019,26/02/2019,28/02/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0944,ROOM1,7/03/2019,26/02/2019,5/03/2019,7/03/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0945,ROOM1,14/03/2019,5/03/2019,12/03/2019,14/03/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0946,ROOM1,21/03/2019,12/03/2019,19/03/2019,21/03/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0947,ROOM1,28/03/2019,19/03/2019,26/03/2019,28/03/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0948,ROOM1,4/04/2019,26/03/2019,2/04/2019,4/04/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0949,ROOM1,11/04/2019,2/04/2019,9/04/2019,11/04/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0950,ROOM1,18/04/2019,9/04/2019,16/04/2019,18/04/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0951,ROOM1,25/04/2019,16/04/2019,23/04/2019,25/04/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0952,ROOM1,2/05/2019,23/04/2019,30/04/2019,2/05/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0953,ROOM1,9/05/2019,30/04/2019,7/05/2019,9/05/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0954,ROOM1,16/05/2019,7/05/2019,14/05/2019,16/05/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0955,ROOM1,23/05/2019,14/05/2019,21/05/2019,23/05/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0956,ROOM1,27/06/2019,18/06/2019,25/06/2019,27/06/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0957,ROOM1,4/07/2019,25/06/2019,2/07/2019,4/07/2019,3,5,2,320,Y,Standard room per night,80,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_1290,21,B0949,FD2,11/04/2019,2/04/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0938,FD2,24/01/2019,15/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0937,FD3,17/01/2019,8/01/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1290,21,B0940,FD2,7/02/2019,29/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0936,FD2,10/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_1290,21,B0946,FD3,21/03/2019,12/03/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1290,21,B0949,FD3,11/04/2019,2/04/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0939,FD2,31/01/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0936,FD3,10/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0954,FD3,16/05/2019,7/05/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1290,21,B0951,FD2,25/04/2019,16/04/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0947,FD3,28/03/2019,19/03/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0945,FD2,14/03/2019,5/03/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0942,FD3,21/02/2019,12/02/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1290,21,B0952,FD3,2/05/2019,23/04/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1290,21,B0942,FD2,21/02/2019,12/02/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0940,FD3,7/02/2019,29/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0938,FD3,24/01/2019,15/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0951,FD3,25/04/2019,16/04/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0944,FD2,7/03/2019,26/02/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_1290,21,B0941,FD2,14/02/2019,5/02/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0950,FD3,18/04/2019,9/04/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0955,FD2,23/05/2019,14/05/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_1290,21,B0941,FD3,14/02/2019,5/02/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_1290,21,B0957,FD2,4/07/2019,25/06/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_1290,21,B0946,FD2,21/03/2019,12/03/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_1290,21,B0944,FD3,7/03/2019,26/02/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,30,8/01/2019,135000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_1291,11,B1778,ROOM4,20/04/2019,16/03/2019,30/03/2019,20/04/2019,7,7,21,14700,N,Family room per night,250,36,30/03/2019,138000,TAS,NSW,Sydney City,84,64,10,5,5,5250,9450,0.64,14,1
C_1291,31,B1778,FD4,20/04/2019,16/03/2019,#N/A,#N/A,#N/A,#N/A,19,475,N,Bar and beverage package,10,36,30/03/2019,138000,TAS,QLD,Gold Coast,110,30,30,40,10,190,285,0.60,#N/A,1
C_1291,31,B1778,FD3,20/04/2019,16/03/2019,#N/A,#N/A,#N/A,#N/A,4,180,N,Dinner,25,36,30/03/2019,138000,TAS,QLD,Gold Coast,110,30,30,40,10,100,80,0.44,#N/A,1
C_1295,31,B2654,ROOM1,1/07/2019,11/06/2019,25/06/2019,1/07/2019,3,2,6,960,N,Standard room per night,80,39,25/06/2019,65000,SA,QLD,Gold Coast,110,30,30,40,10,480,480,0.50,14,1
C_1295,31,B2654,FD3,1/07/2019,11/06/2019,#N/A,#N/A,#N/A,#N/A,3,135,N,Dinner,25,39,25/06/2019,65000,SA,QLD,Gold Coast,110,30,30,40,10,75,60,0.44,#N/A,1
C_1308,31,B2023,ROOM3,28/03/2019,5/03/2019,19/03/2019,28/03/2019,3,5,9,4500,N,Club suite per night,200,41,19/03/2019,93000,SA,QLD,Gold Coast,110,30,30,40,10,1800,2700,0.60,14,1
C_1308,11,B2024,ROOM3,30/05/2019,7/05/2019,21/05/2019,30/05/2019,3,5,9,4500,N,Club suite per night,200,41,19/03/2019,93000,SA,NSW,Sydney City,84,64,10,5,5,1800,2700,0.60,14,1
C_1308,31,B2024,FD2,30/05/2019,7/05/2019,#N/A,#N/A,#N/A,#N/A,5,125,N,Breakfast,15,41,19/03/2019,93000,SA,QLD,Gold Coast,110,30,30,40,10,75,50,0.40,#N/A,1
C_1308,31,B2023,FD2,28/03/2019,5/03/2019,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,41,19/03/2019,93000,SA,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_1308,31,B2024,SPA1,30/05/2019,7/05/2019,#N/A,#N/A,#N/A,#N/A,4,240,N,Deluxe Spa Service,30,41,19/03/2019,93000,SA,QLD,Gold Coast,110,30,30,40,10,120,120,0.50,#N/A,1
C_1308,31,B2024,FD3,30/05/2019,7/05/2019,#N/A,#N/A,#N/A,#N/A,8,360,N,Dinner,25,41,19/03/2019,93000,SA,QLD,Gold Coast,110,30,30,40,10,200,160,0.44,#N/A,1
C_1312,21,B2374,ROOM4,10/04/2019,13/03/2019,27/03/2019,10/04/2019,4,4,14,9800,N,Family room per night,250,45,27/03/2019,72000,QLD,VIC,Melbourne City,65,40,15,5,5,3500,6300,0.64,14,1
C_1312,21,B2375,ROOM4,12/06/2019,17/05/2019,31/05/2019,12/06/2019,6,4,12,8400,N,Family room per night,250,45,27/03/2019,72000,QLD,VIC,Melbourne City,65,40,15,5,5,3000,5400,0.64,14,1
C_1312,31,B2374,FD2,10/04/2019,13/03/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Breakfast,15,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,45,30,0.40,#N/A,1
C_1312,31,B2375,SPA3,12/06/2019,17/05/2019,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_1312,31,B2375,FD3,12/06/2019,17/05/2019,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_1312,31,B2375,FD2,12/06/2019,17/05/2019,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_1312,31,B2375,FD4,12/06/2019,17/05/2019,#N/A,#N/A,#N/A,#N/A,8,200,N,Bar and beverage package,10,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,80,120,0.60,#N/A,1
C_1312,31,B2374,FD3,10/04/2019,13/03/2019,#N/A,#N/A,#N/A,#N/A,10,450,N,Dinner,25,45,27/03/2019,72000,QLD,QLD,Gold Coast,110,30,30,40,10,250,200,0.44,#N/A,1
C_1315,11,B1768,ROOM4,4/12/2018,7/11/2018,21/11/2018,4/12/2018,4,3,13,9100,N,Family room per night,250,21,21/11/2018,61000,QLD,NSW,Sydney City,84,64,10,5,5,3250,5850,0.64,14,1
C_1315,31,B1769,ROOM3,8/05/2019,18/04/2019,2/05/2019,8/05/2019,5,4,6,3000,N,Club suite per night,200,21,21/11/2018,61000,QLD,QLD,Gold Coast,110,30,30,40,10,1200,1800,0.60,14,1
C_1315,31,B1768,FD4,4/12/2018,7/11/2018,#N/A,#N/A,#N/A,#N/A,6,150,N,Bar and beverage package,10,21,21/11/2018,61000,QLD,QLD,Gold Coast,110,30,30,40,10,60,90,0.60,#N/A,1
C_1315,31,B1769,FD3,8/05/2019,18/04/2019,#N/A,#N/A,#N/A,#N/A,5,225,N,Dinner,25,21,21/11/2018,61000,QLD,QLD,Gold Coast,110,30,30,40,10,125,100,0.44,#N/A,1
C_1315,31,B1769,SPA3,8/05/2019,18/04/2019,#N/A,#N/A,#N/A,#N/A,3,1200,N,All Day Spa Service,170,21,21/11/2018,61000,QLD,QLD,Gold Coast,110,30,30,40,10,510,690,0.58,#N/A,1
C_1315,31,B1769,FD2,8/05/2019,18/04/2019,#N/A,#N/A,#N/A,#N/A,6,150,N,Breakfast,15,21,21/11/2018,61000,QLD,QLD,Gold Coast,110,30,30,40,10,90,60,0.40,#N/A,1
C_1316,31,B1578,ROOM4,25/04/2019,29/03/2019,12/04/2019,25/04/2019,6,5,13,7800,N,Family room per night,250,43,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,3250,4550,0.58,14,1
C_1316,31,B1578,FD3,25/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,3,135,N,Dinner,25,43,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,75,60,0.44,#N/A,1
C_1329,11,B2292,ROOM2,7/12/2018,5/11/2018,19/11/2018,7/12/2018,2,6,18,4680,N,Deluxe room per night,120,32,19/11/2018,50000,WA,NSW,Sydney City,84,64,10,5,5,2160,2520,0.54,14,1
C_1329,31,B2292,FD3,7/12/2018,5/11/2018,#N/A,#N/A,#N/A,#N/A,10,450,N,Dinner,25,32,19/11/2018,50000,WA,QLD,Gold Coast,110,30,30,40,10,250,200,0.44,#N/A,1
C_1329,31,B2292,FD2,7/12/2018,5/11/2018,#N/A,#N/A,#N/A,#N/A,18,450,N,Breakfast,15,32,19/11/2018,50000,WA,QLD,Gold Coast,110,30,30,40,10,270,180,0.40,#N/A,1
C_1329,31,B2292,FD4,7/12/2018,5/11/2018,#N/A,#N/A,#N/A,#N/A,2,50,N,Bar and beverage package,10,32,19/11/2018,50000,WA,QLD,Gold Coast,110,30,30,40,10,20,30,0.60,#N/A,1
C_1339,21,B2100,ROOM1,28/07/2018,25/06/2018,9/07/2018,28/07/2018,2,7,19,3040,N,Standard room per night,80,32,9/07/2018,133000,TAS,VIC,Melbourne City,65,40,15,5,5,1520,1520,0.50,14,1
C_1339,21,B2101,ROOM4,23/10/2018,26/09/2018,10/10/2018,23/10/2018,4,3,13,9100,N,Family room per night,250,32,9/07/2018,133000,TAS,VIC,Melbourne City,65,40,15,5,5,3250,5850,0.64,14,1
C_1339,11,B2102,ROOM2,10/12/2018,6/11/2018,20/11/2018,10/12/2018,3,2,20,5200,N,Deluxe room per night,120,32,9/07/2018,133000,TAS,NSW,Sydney City,84,64,10,5,5,2400,2800,0.54,14,1
C_1339,31,B2103,ROOM1,28/02/2019,24/01/2019,7/02/2019,28/02/2019,5,5,21,3360,Y,Standard room per night,80,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,1680,1680,0.50,14,1
C_1339,11,B2104,ROOM4,24/05/2019,7/05/2019,21/05/2019,24/05/2019,3,6,3,2100,Y,Family room per night,250,32,9/07/2018,133000,TAS,NSW,Sydney City,84,64,10,5,5,750,1350,0.64,14,1
C_1339,31,B2103,SPA3,28/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,3,1200,N,All Day Spa Service,170,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,510,690,0.58,#N/A,1
C_1339,31,B2103,FD3,28/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,11,495,N,Dinner,25,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,275,220,0.44,#N/A,1
C_1339,31,B2100,FD4,28/07/2018,25/06/2018,#N/A,#N/A,#N/A,#N/A,8,200,N,Bar and beverage package,10,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,80,120,0.60,#N/A,1
C_1339,31,B2103,FD4,28/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_1339,31,B2101,FD4,23/10/2018,26/09/2018,#N/A,#N/A,#N/A,#N/A,1,25,N,Bar and beverage package,10,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,10,15,0.60,#N/A,1
C_1339,31,B2101,FD3,23/10/2018,26/09/2018,#N/A,#N/A,#N/A,#N/A,4,180,N,Dinner,25,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,100,80,0.44,#N/A,1
C_1339,31,B2100,FD2,28/07/2018,25/06/2018,#N/A,#N/A,#N/A,#N/A,19,475,N,Breakfast,15,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,285,190,0.40,#N/A,1
C_1339,31,B2104,SPA3,24/05/2019,7/05/2019,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_1339,31,B2102,FD2,10/12/2018,6/11/2018,#N/A,#N/A,#N/A,#N/A,16,400,N,Breakfast,15,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,240,160,0.40,#N/A,1
C_1339,31,B2100,FD3,28/07/2018,25/06/2018,#N/A,#N/A,#N/A,#N/A,5,225,N,Dinner,25,32,9/07/2018,133000,TAS,QLD,Gold Coast,110,30,30,40,10,125,100,0.44,#N/A,1
C_1351,31,B1645,ROOM1,29/09/2018,8/09/2018,22/09/2018,29/09/2018,7,7,7,1120,N,Standard room per night,80,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,560,560,0.50,14,1
C_1351,11,B1646,ROOM2,20/02/2019,24/01/2019,7/02/2019,20/02/2019,5,4,13,3380,N,Deluxe room per night,120,59,22/09/2018,252000,TAS,NSW,Sydney City,84,64,10,5,5,1560,1820,0.54,14,1
C_1351,11,B1647,ROOM2,26/03/2019,28/02/2019,14/03/2019,26/03/2019,5,3,12,3120,Y,Deluxe room per night,120,59,22/09/2018,252000,TAS,NSW,Sydney City,84,64,10,5,5,1440,1680,0.54,14,1
C_1351,31,B1646,FD2,20/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_1351,31,B1646,FD3,20/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,N,Dinner,25,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,50,40,0.44,#N/A,1
C_1351,31,B1646,FD4,20/02/2019,24/01/2019,#N/A,#N/A,#N/A,#N/A,7,175,N,Bar and beverage package,10,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,70,105,0.60,#N/A,1
C_1351,31,B1645,FD3,29/09/2018,8/09/2018,#N/A,#N/A,#N/A,#N/A,7,315,N,Dinner,25,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,175,140,0.44,#N/A,1
C_1351,31,B1647,FD3,26/03/2019,28/02/2019,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,59,22/09/2018,252000,TAS,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_1362,11,B1691,ROOM4,16/05/2019,22/04/2019,6/05/2019,16/05/2019,2,5,10,7000,N,Family room per night,250,41,6/05/2019,135000,WA,NSW,Sydney City,84,64,10,5,5,2500,4500,0.64,14,1
C_1362,31,B1691,FD2,16/05/2019,22/04/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Breakfast,15,41,6/05/2019,135000,WA,QLD,Gold Coast,110,30,30,40,10,45,30,0.40,#N/A,1
C_1386,11,B2050,ROOM1,8/09/2018,19/08/2018,2/09/2018,8/09/2018,1,7,6,960,N,Standard room per night,80,32,2/09/2018,82000,QLD,NSW,Sydney City,84,64,10,5,5,480,480,0.50,14,1
C_1386,31,B2050,FD2,8/09/2018,19/08/2018,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,32,2/09/2018,82000,QLD,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_1392,31,B2490,ROOM2,5/11/2018,16/10/2018,30/10/2018,5/11/2018,3,2,6,1560,N,Deluxe room per night,120,47,30/10/2018,81000,NSW,QLD,Gold Coast,110,30,30,40,10,720,840,0.54,14,1
C_1392,11,B2491,ROOM2,14/12/2018,20/11/2018,4/12/2018,14/12/2018,3,6,10,2600,N,Deluxe room per night,120,47,30/10/2018,81000,NSW,NSW,Sydney City,84,64,10,5,5,1200,1400,0.54,14,1
